,__type,AreaNum,AreaType,BallotOrder,CandidateID,CountyID,CountyName,CurrentDateTime,IsReported,OfficeSeqNo,PartyCode,PartyName,PrecinctName,PrecinctsPartial,PrecinctsReporting,RaceID,RaceName,RecountPercent,RecountVotes,StatePrecinctID,TotalPrecincts,VoteFor,Winner,calcCandidate,calcCandidatePercentage,calcCandidateVotes,Unnamed: 26
73,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #21,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,9,731,1,False,For,0,0,
74,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #25,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,10,731,1,False,Against,0,0,
75,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #25,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,10,731,1,False,For,0,0,
76,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #26,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,11,731,1,False,Against,0,0,
77,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #26,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,11,731,1,False,For,0,0,
78,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,BIG FLAT 1,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,19,731,1,False,Against,0,0,
79,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,BIG FLAT 1,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,19,731,1,False,For,0,0,
80,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,CHINOOK 11,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,12,731,1,False,Against,0,0,
81,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,CHINOOK 11,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,12,731,1,False,For,0,0,
82,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,HARLEM 8,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,13,731,1,False,Against,0,0,
